# Time, BJD, SAP_FLUX, SAP_FLUX_ERR, PDCSAP_FLUX, PDCSAP_FLUX_ERR

1472.096462 2456305.096462 nan nan nan nan
1472.116895 2456305.116895 48784.449219 7.786386 55704.847656 8.859702
1472.137328 2456305.137328 48746.632812 7.784864 55662.144531 8.855014
1472.157761 2456305.157761 48726.929688 7.784032 55641.515625 8.853923
1472.178194 2456305.178194 48679.394531 7.782137 55587.226562 8.850941
1472.198627 2456305.198627 48678.898438 7.782059 55587.328125 8.852136
1472.219060 2456305.219060 48665.992188 7.781574 55572.667969 8.853223
1472.239493 2456305.239493 48669.402344 7.781791 55577.125000 8.850968
1472.259926 2456305.259926 48699.863281 7.782925 55612.269531 8.853082
1472.280359 2456305.280359 48699.347656 7.783002 55612.191406 8.851453
1472.300792 2456305.300792 48761.039062 7.785514 55682.718750 8.856714
1472.321225 2456305.321225 48786.929688 7.786449 55699.863281 8.858791
1472.341658 2456305.341658 48827.109375 7.788082 55749.863281 8.857978
1472.362091 2456305.362091 48860.062500 7.789515 55791.976562 8.863579
1472.382523 2456305.382523 48895.632812 7.790943 55833.089844 8.861712
1472.402956 2456305.402956 48925.621094 7.792035 55868.332031 8.863631
1472.423389 2456305.423389 48950.902344 7.793130 55895.476562 8.868585
1472.443822 2456305.443822 48982.148438 7.794448 55931.816406 8.868640
1472.464255 2456305.464255 48995.652344 7.794980 55946.796875 8.868230
1472.484688 2456305.484688 49008.968750 7.795535 55961.183594 8.870111
1472.505121 2456305.505121 49025.066406 7.796044 55979.929688 8.868773
1472.525554 2456305.525554 49049.917969 7.797119 56006.886719 8.874059
1472.545987 2456305.545987 49033.390625 7.796453 55987.351562 8.871209
1472.566420 2456305.566420 49052.226562 7.797385 56009.011719 8.873199
1472.586853 2456305.586853 49054.492188 7.797420 56011.050781 8.875030
1472.607286 2456305.607286 49050.968750 7.797425 56006.425781 8.873319
1472.627719 2456305.627719 49053.941406 7.797427 56007.921875 8.875495
1472.648152 2456305.648152 49070.867188 7.798120 56027.277344 8.877077
1472.668585 2456305.668585 49054.054688 7.797482 56006.660156 8.874997
1472.689017 2456305.689017 49036.300781 7.796986 55986.386719 8.875074
1472.709450 2456305.709450 49016.359375 7.796010 55962.492188 8.874641
1472.729883 2456305.729883 48986.105469 7.794873 55928.125000 8.875053
1472.750316 2456305.750316 48955.062500 7.793569 55891.734375 8.870708
1472.770749 2456305.770749 48929.281250 7.792485 55861.859375 8.870575
1472.791182 2456305.791182 48883.101562 7.790796 55809.007812 8.867757
1472.811615 2456305.811615 48861.785156 7.789965 55783.300781 8.869265
1472.832048 2456305.832048 48811.253906 7.787782 55725.074219 8.866758
1472.852481 2456305.852481 48771.855469 7.786283 55679.042969 8.866229
1472.872914 2456305.872914 48742.695312 7.785307 55645.261719 8.864717
1472.893347 2456305.893347 48707.050781 7.783711 55603.800781 8.862997
1472.913780 2456305.913780 48699.710938 7.783534 55595.046875 8.861752
1472.934213 2456305.934213 48684.882812 7.782884 55577.929688 8.862275
1472.954646 2456305.954646 nan nan nan nan
1472.975079 2456305.975079 48700.003906 7.783643 55593.621094 8.864187
1472.995512 2456305.995512 48709.851562 7.784092 55604.230469 8.864252
1473.015945 2456306.015945 48738.074219 7.785319 55636.015625 8.865959
1473.036377 2456306.036377 48793.332031 7.788944 55699.199219 8.869737
1473.056810 2456306.056810 48814.234375 7.789633 55722.328125 8.870610
1473.077243 2456306.077243 48844.585938 7.790837 55756.082031 8.871978
1473.097676 2456306.097676 48707.164062 7.783924 55598.871094 8.865379
1473.118109 2456306.118109 47996.480469 7.754210 54786.898438 8.831976
1473.138542 2456306.138542 46888.855469 7.707266 53521.285156 8.778903
1473.158975 2456306.158975 45486.171875 7.648288 51919.156250 8.713030
1473.179408 2456306.179408 43829.105469 7.574003 50026.300781 8.627970
1473.199841 2456306.199841 42002.375000 7.494788 47939.765625 8.539863
1473.220274 2456306.220274 40026.550781 7.406907 45682.570312 8.439714
1473.240707 2456306.240707 38009.781250 7.315901 43379.566406 8.336230
1473.261140 2456306.261140 36000.054688 7.224654 41083.390625 8.232170
1473.281573 2456306.281573 34147.972656 7.136417 38967.695312 8.133281
1473.302006 2456306.302006 32837.621094 7.076000 37472.371094 8.064082
1473.322439 2456306.322439 32433.962891 7.057832 37009.804688 8.043660
1473.342872 2456306.342872 32422.126953 7.057133 36997.328125 8.043137
1473.363305 2456306.363305 32732.148438 7.071230 37349.957031 8.059360
1473.383737 2456306.383737 33920.433594 7.126315 38706.792969 8.123560
1473.404170 2456306.404170 35730.046875 7.211387 40772.238281 8.218018
1473.424603 2456306.424603 37713.765625 7.303401 43037.679688 8.322734
1473.445036 2456306.445036 39750.113281 7.394155 45363.808594 8.426037
1473.465469 2456306.465469 41735.148438 7.483687 47628.964844 8.527318
1473.485902 2456306.485902 43578.273438 7.563860 49733.703125 8.617729
1473.506335 2456306.506335 45254.539062 7.637231 51647.707031 8.702703
1473.526768 2456306.526768 46688.085938 7.699510 53285.296875 8.772178
1473.547201 2456306.547201 47824.699219 7.747810 54582.605469 8.827908
1473.567634 2456306.567634 48588.183594 7.779860 55454.328125 8.863857
1473.588067 2456306.588067 48779.562500 7.788605 55672.535156 8.874742
1473.608500 2456306.608500 48757.738281 7.787759 55647.117188 8.872726
1473.628933 2456306.628933 nan nan nan nan
1473.649366 2456306.649366 48702.742188 7.784806 55583.804688 8.870504
1473.669799 2456306.669799 48684.644531 7.783961 55562.890625 8.868882
1473.690232 2456306.690232 48696.605469 7.784657 55576.574219 8.870255
1473.710665 2456306.710665 48729.039062 7.786793 55612.242188 8.873020
1473.731098 2456306.731098 48743.445312 7.787425 55629.070312 8.874058
1473.751531 2456306.751531 48789.898438 7.789261 55682.113281 8.875717
1473.771964 2456306.771964 48802.976562 7.789905 55695.753906 8.875930
1473.792397 2456306.792397 48835.210938 7.791140 55733.289062 8.877292
1473.812829 2456306.812829 48872.695312 7.792775 55774.257812 8.881389
1473.833262 2456306.833262 48905.152344 7.794031 55811.996094 8.882270
1473.853695 2456306.853695 48918.144531 7.794748 55826.492188 8.882144
1473.874128 2456306.874128 48957.316406 7.797385 55870.886719 8.885195
1473.894561 2456306.894561 48987.628906 7.798852 55904.839844 8.886671
1473.914994 2456306.914994 49012.855469 7.798675 55934.070312 8.887220
1473.935427 2456306.935427 49021.386719 7.800021 55943.050781 8.888887
1473.955860 2456306.955860 49047.875000 7.801177 55973.566406 8.889526
1473.976293 2456306.976293 49056.468750 7.801639 55982.734375 8.891047
1473.996726 2456306.996726 49065.289062 7.802068 55991.863281 8.891307
1474.017159 2456307.017159 49077.750000 7.802948 56006.488281 8.892914
1474.037592 2456307.037592 49070.621094 7.802679 55997.570312 8.892098
1474.058025 2456307.058025 49085.101562 7.803436 56014.019531 8.893780
1474.078458 2456307.078458 49084.761719 7.803311 56014.035156 8.894412
1474.098891 2456307.098891 49092.675781 7.803600 56022.289062 8.893435
1474.119324 2456307.119324 49087.179688 7.803427 56016.246094 8.894771
1474.139757 2456307.139757 49073.894531 7.801732 56000.257812 8.891980
1474.160190 2456307.160190 49058.511719 7.800885 55982.515625 8.891304
1474.180623 2456307.180623 49034.167969 7.799984 55955.175781 8.888907
1474.201056 2456307.201056 49008.218750 7.798954 55925.558594 8.888789
1474.221489 2456307.221489 48991.070312 7.798178 55905.230469 8.888391
1474.241922 2456307.241922 48953.074219 7.796580 55862.179688 8.887075
1474.262355 2456307.262355 48911.984375 7.795076 55813.347656 8.885251
1474.282787 2456307.282787 48873.285156 7.793228 55769.542969 8.884078
1474.303221 2456307.303221 48841.179688 7.792047 55733.187500 8.881227
1474.323653 2456307.323653 48790.265625 7.789959 55674.468750 8.878970
1474.344086 2456307.344086 48781.855469 7.789774 55664.597656 8.879682
1474.364519 2456307.364519 48745.082031 7.788238 55622.636719 8.877430
1474.384952 2456307.384952 48712.148438 7.786930 55584.621094 8.876699
1474.405385 2456307.405385 48724.792969 7.787345 55599.335938 8.876380
1474.425818 2456307.425818 48712.992188 7.787129 55585.902344 8.876740
1474.446251 2456307.446251 48726.125000 7.787619 55600.289062 8.877993
1474.466684 2456307.466684 48768.972656 7.790285 55649.222656 8.880420
1474.487117 2456307.487117 48764.246094 7.789213 55643.324219 8.879065
1474.507550 2456307.507550 48806.648438 7.790910 55690.617188 8.881737
1474.527983 2456307.527983 48853.363281 7.792723 55745.085938 8.883412
1474.548416 2456307.548416 48885.804688 7.794018 55780.953125 8.884695
1474.568849 2456307.568849 48908.527344 7.794905 55807.394531 8.884531
1474.589282 2456307.589282 48957.449219 7.797029 55862.585938 8.888704
1474.609715 2456307.609715 48992.257812 7.798288 55902.695312 8.890063
1474.630148 2456307.630148 49007.097656 7.798964 55919.109375 8.890816
1474.650581 2456307.650581 49025.625000 7.799852 55939.746094 8.891698
1474.671014 2456307.671014 49043.304688 7.800423 55959.187500 8.893168
1474.691447 2456307.691447 49061.164062 7.801111 55980.019531 8.893307
1474.711880 2456307.711880 49075.914062 7.801723 55997.242188 8.894120
1474.732313 2456307.732313 49080.753906 7.801861 56001.214844 8.894665
1474.752746 2456307.752746 49087.863281 7.802313 56009.363281 8.895427
1474.773179 2456307.773179 49096.492188 7.802648 56020.023438 8.894668
1474.793612 2456307.793612 49098.578125 7.802737 56021.828125 8.895873
1474.814045 2456307.814045 49094.496094 7.802428 56017.289062 8.895832
1474.834478 2456307.834478 49105.261719 7.803096 56029.097656 8.896540
1474.854911 2456307.854911 49082.355469 7.802126 56001.941406 8.895350
1474.875344 2456307.875344 49065.492188 7.801530 55983.593750 8.895805
1474.895776 2456307.895776 49059.082031 7.801154 55975.371094 8.894544
1474.916209 2456307.916209 49047.097656 7.800564 55961.222656 8.893809
1474.936642 2456307.936642 49020.613281 7.799465 55930.992188 8.892404
1474.957075 2456307.957075 48988.894531 7.798429 55893.957031 8.890429
1474.977508 2456307.977508 48955.347656 7.796882 55855.707031 8.889938
1474.997941 2456307.997941 48901.871094 7.794723 55795.062500 8.886946
1475.018374 2456308.018374 48882.472656 7.793957 55772.437500 8.885806
1475.038807 2456308.038807 48846.171875 7.792475 55730.859375 8.884020
1475.059240 2456308.059240 48800.027344 7.790595 55677.707031 8.882187
1475.079673 2456308.079673 48769.066406 7.789507 55642.859375 8.881685
1475.100106 2456308.100106 48736.859375 7.788124 55605.742188 8.879362
1475.120539 2456308.120539 48722.199219 7.787625 55588.558594 8.879354
1475.140972 2456308.140972 48704.558594 7.786933 55568.273438 8.879152
1475.161405 2456308.161405 48727.589844 7.787794 55593.156250 8.880271
1475.181838 2456308.181838 48759.468750 7.788907 55629.554688 8.881264
1475.202271 2456308.202271 48762.527344 7.789102 55634.503906 8.880816
1475.222704 2456308.222704 48799.722656 7.790753 55675.304688 8.882860
1475.243137 2456308.243137 48825.468750 7.791762 55704.687500 8.883510
1475.263570 2456308.263570 48864.445312 7.793429 55749.226562 8.886397
1475.284003 2456308.284003 48869.921875 7.793578 55755.890625 8.886879
1475.304436 2456308.304436 48918.859375 7.795550 55810.507812 8.889281
1475.324869 2456308.324869 48958.808594 7.797175 55858.218750 8.890878
1475.345302 2456308.345302 48995.281250 7.798695 55898.097656 8.892996
1475.365735 2456308.365735 49031.617188 7.799940 55939.738281 8.894436
1475.386168 2456308.386168 49041.968750 7.800533 55951.062500 8.895277
1475.406601 2456308.406601 49047.597656 7.800797 55956.988281 8.896125
1475.427034 2456308.427034 49076.656250 7.801988 55990.890625 8.896632
1475.447467 2456308.447467 49077.460938 7.802028 55991.382812 8.897268
1475.467900 2456308.467900 49088.718750 7.802445 56004.355469 8.897097
1475.488333 2456308.488333 49080.210938 7.802054 55994.820312 8.896813
1475.508766 2456308.508766 49106.257812 7.803122 56024.296875 8.898642
1475.529199 2456308.529199 49101.906250 7.802993 56019.285156 8.898411
1475.549632 2456308.549632 49117.683594 7.803855 56035.628906 8.899104
1475.570065 2456308.570065 49106.339844 7.803339 56022.824219 8.898612
1475.590498 2456308.590498 49091.851562 7.802809 56007.113281 8.898034
1475.610931 2456308.610931 49091.417969 7.802826 56007.273438 8.898385
1475.631364 2456308.631364 49072.148438 7.802189 55983.839844 8.897364
1475.651797 2456308.651797 49051.707031 7.801364 55960.847656 8.896708
1475.672230 2456308.672230 49020.671875 7.800103 55924.671875 8.895028
1475.692663 2456308.692663 48989.253906 7.799045 55888.328125 8.893415
1475.713096 2456308.713096 48951.769531 7.797494 55846.144531 8.892279
1475.733529 2456308.733529 48910.378906 7.795918 55798.785156 8.890519
1475.753962 2456308.753962 48882.753906 7.794765 55766.359375 8.888901
1475.774395 2456308.774395 48843.820312 7.793300 55721.667969 8.888035
1475.794828 2456308.794828 48804.550781 7.791940 55676.679688 8.886031
1475.815260 2456308.815260 48769.917969 7.790381 55637.066406 8.884275
