# Time, BJD, SAP_FLUX, SAP_FLUX_ERR, PDCSAP_FLUX, PDCSAP_FLUX_ERR

1460.225021 2456293.225021 51404.320312 8.047245 55743.082031 8.855761
1460.245454 2456293.245454 51386.121094 8.046563 55713.585938 8.854631
1460.265887 2456293.265887 51352.382812 8.045339 55680.179688 8.853009
1460.286320 2456293.286320 51323.867188 8.044030 55654.906250 8.851662
1460.306752 2456293.306752 51276.261719 8.041290 55591.566406 8.849343
1460.327185 2456293.327185 51238.507812 8.039775 55559.093750 8.846725
1460.347618 2456293.347618 51178.882812 8.037578 55488.371094 8.845718
1460.368051 2456293.368051 51163.218750 8.036873 55471.308594 8.843695
1460.388484 2456293.388484 51101.945312 8.034419 55408.359375 8.841095
1460.408916 2456293.408916 51079.550781 8.033446 55380.269531 8.840037
1460.429349 2456293.429349 51057.648438 8.032773 55356.375000 8.838628
1460.449782 2456293.449782 51045.398438 8.032498 55346.769531 8.838653
1460.470215 2456293.470215 51023.867188 8.031590 55322.125000 8.837938
1460.490647 2456293.490647 50994.000000 8.030410 55284.464844 8.837475
1460.511080 2456293.511080 51005.503906 8.030844 55306.886719 8.837597
1460.531513 2456293.531513 51013.105469 8.031154 55304.343750 8.838274
1460.551946 2456293.551946 51032.988281 8.032024 55332.449219 8.838167
1460.572378 2456293.572378 51016.574219 8.031393 55317.503906 8.837736
1460.592811 2456293.592811 51085.828125 8.033899 55382.691406 8.839916
1460.613244 2456293.613244 51114.210938 8.035041 55426.824219 8.842131
1460.633677 2456293.633677 51138.863281 8.036078 55447.203125 8.843620
1460.654110 2456293.654110 51167.222656 8.037439 55478.164062 8.843872
1460.674542 2456293.674542 51217.195312 8.040451 55540.328125 8.848983
1460.694975 2456293.694975 51251.753906 8.041675 55566.800781 8.850210
1460.715408 2456293.715408 51282.195312 8.043233 55606.554688 8.851332
1460.735841 2456293.735841 51296.960938 8.043924 55622.867188 8.852141
1460.756273 2456293.756273 51351.910156 8.045774 55682.285156 8.854111
1460.776706 2456293.776706 51372.714844 8.047318 55705.886719 8.856871
1460.797139 2456293.797139 51381.511719 8.048174 55723.921875 8.857203
1460.817572 2456293.817572 51422.468750 8.049262 55758.679688 8.857241
1460.838004 2456293.838004 51437.609375 8.050410 55778.972656 8.859749
1460.858437 2456293.858437 51420.363281 8.049785 55762.386719 8.860031
1460.878870 2456293.878870 51449.117188 8.050863 55786.238281 8.860078
1460.899303 2456293.899303 51453.355469 8.050925 55803.808594 8.859420
1460.919736 2456293.919736 51432.800781 8.050110 55770.886719 8.859031
1460.940168 2456293.940168 51427.480469 8.050055 55767.312500 8.859015
1460.960601 2456293.960601 51386.164062 8.047505 55728.316406 8.856927
1460.981034 2456293.981034 51364.128906 8.046760 55692.289062 8.855414
1461.001467 2456294.001467 51319.250000 8.045103 55650.515625 8.854272
1461.021899 2456294.021899 51298.847656 8.044003 55627.468750 8.852812
1461.042332 2456294.042332 51263.562500 8.042887 55584.574219 8.851597
1461.062765 2456294.062765 51226.542969 8.041403 55551.187500 8.850156
1461.083198 2456294.083198 51194.179688 8.040358 55512.722656 8.848996
1461.103631 2456294.103631 51152.859375 8.038359 55465.644531 8.846402
1461.124063 2456294.124063 51104.628906 8.036613 55413.730469 8.844770
1461.144496 2456294.144496 51064.234375 8.035353 55371.332031 8.843381
1461.164929 2456294.164929 51053.535156 8.034965 55351.265625 8.843031
1461.185362 2456294.185362 51013.554688 8.033235 55318.656250 8.841370
1461.205794 2456294.205794 50994.105469 8.032536 55288.468750 8.840044
1461.226227 2456294.226227 51024.355469 8.033807 55322.515625 8.842025
1461.246660 2456294.246660 50977.003906 8.031886 55279.375000 8.839987
1461.267093 2456294.267093 51014.609375 8.033321 55307.324219 8.841878
1461.287525 2456294.287525 51003.917969 8.033017 55308.363281 8.840317
1461.307958 2456294.307958 51042.660156 8.034590 55347.269531 8.841564
1461.328391 2456294.328391 51065.347656 8.035505 55368.035156 8.843841
1461.348824 2456294.348824 51104.121094 8.036727 55418.714844 8.844885
1461.369257 2456294.369257 51130.425781 8.037943 55441.863281 8.846501
1461.389689 2456294.389689 51175.843750 8.039902 55494.484375 8.848549
1461.410122 2456294.410122 51192.613281 8.040516 55515.527344 8.848442
1461.430555 2456294.430555 51234.894531 8.042186 55557.132812 8.850338
1461.450988 2456294.450988 51265.347656 8.043582 55592.964844 8.852491
1461.471421 2456294.471421 51306.269531 8.044947 55640.085938 8.855592
1461.491853 2456294.491853 51340.375000 8.046355 55673.085938 8.856363
1461.512286 2456294.512286 51363.265625 8.047394 55701.261719 8.856893
1461.532719 2456294.532719 51371.097656 8.047750 55713.847656 8.857325
1461.553152 2456294.553152 51411.957031 8.049184 55747.757812 8.859035
1461.573584 2456294.573584 51415.234375 8.049168 55762.070312 8.859022
1461.594017 2456294.594017 51427.765625 8.049720 55772.800781 8.860157
1461.614450 2456294.614450 51427.960938 8.050168 55766.507812 8.859963
1461.634883 2456294.634883 51432.062500 8.050136 55782.652344 8.860580
1461.655316 2456294.655316 51417.300781 8.049597 55754.738281 8.860890
1461.675748 2456294.675748 51393.679688 8.048487 55736.261719 8.859022
1461.696181 2456294.696181 51378.523438 8.047970 55721.429688 8.858622
1461.716614 2456294.716614 nan nan nan nan
